,충전소명,충전소ID,충전기ID,충전타입,주소,위도,경도,상태갱신일시,최종충전시작,최종충전종료,충전중시작,출력,충전방식,지역코드,이용자제한,이용자제한사유,무료 주차,실시간 상태(1분),0 : 1
2198,관광대학교,JE010235,01,05,제주특별자치도 제주시 애월읍 평화로 2715,33.449860,126.435233,20220625223601,20220625213443,20220625223436,20220625213443,,,50,,,Y,2,2
2199,메가웨이브,JE010236,01,05,제주특별자치도 제주시 연삼로 636,33.506582,126.555406,20220625162701,20220625153220,20220625162409,20220625153220,,,50,,,Y,2,2
2200,에이바우트커피 봉개점,JE010237,01,05,제주특별자치도 제주시 번영로 510,33.489543,126.595931,20220625213602,20220625195332,20220625213426,20220625195332,,,50,,,Y,2,2
2201,에이바우트커피 화북남문점,JE010238,01,05,제주특별자치도 제주시 진서로 1,33.518969,126.563545,20220625234502,20220625230521,20220625234223,20220625230521,,,50,,,Y,2,2
2202,에이바우트커피 구남점,JE010239,01,05,제주특별자치도 제주시 도남로 199,33.485076,126.535689,20220625223005,20220625211558,20220625222713,20220625211558,,,50,,,Y,2,2
2203,에이바우트커피 첨단점,JE010240,01,05,제주특별자치도 제주시 첨단로 227,33.452315,126.571585,20220624180900,20220624173020,20220624180814,20220624173020,,,50,,,Y,2,2
2204,소노벨제주,JE010241,01,05,제주특별자치도 제주시 조천읍 신북로 577,33.540159,126.671848,20220625213000,20220625203248,20220625212856,20220625203248,,,50,,,Y,2,2
2205,소노벨제주,JE010241,02,05,제주특별자치도 제주시 조천읍 신북로 577,33.540159,126.671848,20220625225700,20220625223115,20220625225220,20220625225511,,,50,,,Y,3,3
2206,아띠랑스호텔,JE010242,01,05,제주특별자치도 서귀포시 성산읍 해맞이해안로 2614,33.477654,126.909321,20220625173900,20220625164155,20220625173227,20220625164155,50,단독,50,,,Y,2,2
2207,JJP골프클럽,JE010243,01,05,제주특별자치도 서귀포시 중문상로 140,33.259640,126.429571,20220625220000,20220625212820,20220625213552,20220625212820,,,50,,,Y,2,2
2208,성산바다,JE010244,01,05,제주특별자치도 서귀포시 성산읍 신양로 29-2,33.229505,126.308359,20220625150901,20220625141904,20220625143452,20220625141904,,,50,,,Y,2,2
2209,트로피컬하이드어웨이  브런치 카페,JE010246,01,06,제주특별자치도 서귀포시 대정읍 형제해안로 284,33.209317,126.291213,20220625234501,20220625184723,20220625201521,20220625184723,,단독,50,,,Y,2,2
2210,에이바우트스타디움점,JE010247,01,06,제주특별자치도 제주시 거로남4길 57-15,33.504763,126.563458,20220625163901,20220625160719,20220625163656,20220625160719,50,단독,50,,,Y,2,2
2211,에이바우트스타디움점,JE010247,02,06,제주특별자치도 제주시 거로남4길 57-15,33.504763,126.563458,20220625171201,20220625165230,20220625171045,20220625165230,,,50,,,Y,2,2
2212,투썸플레이스 제주한라대점,JE010248,01,06,제주특별자치도 제주시 한라대학로 17,33.479748,126.473974,20220625214200,20220625211135,20220625213911,20220625211135,50,단독,50,,,Y,2,2
2213,플레이스캠프,JE010249,01,05,제주특별자치도 서귀포시 성산읍 동류암로 20,33.449736,126.918077,20220625232101,20220625205335,20220625214945,20220625205335,,,50,,,Y,3,3
2214,플레이스캠프,JE010249,02,05,제주특별자치도 서귀포시 성산읍 동류암로 20,33.449736,126.918077,,,,,,,50,,,Y,9,9
2215,폴바셋 제주아라DT점,JE010250,01,06,제주특별자치도 제주시 중앙로 393,33.487350,126.541088,20220625225702,20220625222854,20220625225639,20220625222854,,,50,,,Y,2,2
2216,폴바셋 제주아라DT점,JE010250,02,02,제주특별자치도 제주시 중앙로 393,33.487350,126.541088,20220625203602,20220624221903,20220625112200,20220624221903,7,동시,50,,,Y,3,3
2217,베케 카페,JE010251,01,05,제주특별자치도 서귀포시 효돈로 54,33.261500,126.604151,20220625190016,20220625183739,20220625185604,20220625183739,,,50,,,Y,2,2
2218,함덕 서우봉 공영주차장,JE010252,01,06,제주특별자치도 제주시 조천읍 함덕리 산 4,33.54376,126.67595,20220625224206,20220625221401,20220625223933,20220625221401,,단독,50,,,Y,2,2
2219,함덕 서우봉 공영주차장,JE010252,02,06,제주특별자치도 제주시 조천읍 함덕리 산 4,33.54376,126.67595,20220625142101,20220625141137,20220625142017,20220625141137,,단독,50,,,Y,2,2
2220,㈜더 퍼스트빌(센터포인트 오피스텔),JE010253,01,02,제주특별자치도 제주시 중앙로 142,33.505915,126.525243,20220625130601,20220624225536,20220625125950,20220624225536,,단독,50,,,Y,2,2
2221,국제광고,JE010254,01,02,제주특별자치도 제주시 도공로 154-7,33.494340,126.468211,20220623011803,20220620192538,20220620215956,20220620192538,7,단독,50,,,Y,3,3
2222,블루힐,JE010255,01,02,제주특별자치도 제주시 삼봉로 167,33.506893,126.591122,20220625170601,20220625162427,20220625170403,20220625162427,,,50,,,Y,2,2
2223,신촌4차에스디프라임,JE010256,01,02,제주특별자치도 제주시 조천읍 신촌4길 7,33.532441,126.619961,20220626000309,20220621090537,20220621125812,20220621090537,,,50,,,Y,3,3
2224,벨리타 캠핑장,JE010257,01,02,제주특별자치도 제주시 조천읍 중산간동로 1194,33.507930,126.697699,20220625211502,20220624185139,20220625055915,20220624185139,,,50,,,Y,2,2
2225,보구정,JE010258,01,02,제주특별자치도 제주시 오도5길 20,33.492654,126.462106,20220620033302,20220612190800,20220612191733,20220612190800,,,50,,,Y,2,2
2226,제주화순블루팰리스아파트,JE010259,01,02,제주특별자치도 서귀포시 안덕면 화순중앙로12번길 3,33.249608,126.334139,20220623204801,20220623184220,20220623204506,20220623184220,,,50,,,Y,2,3
2227,파더스가든,JE010260,01,02,제주특별자치도 서귀포시 안덕면 병악로 44-33,33.280120,126.365150,20220626000326,20220625130500,20220625142106,20220625130500,7,단독,50,,,Y,2,2
2228,ARA아리움,JE010261,01,02,제주특별자치도 제주시 연신로 118-23,33.489685,126.550194,20220621103905,20220219143939,20220219161159,20220219143939,,,50,,,Y,2,2
2229,동홍캐슬휘닉스2차아파트,JE010262,01,02,제주특별자치도 서귀포시 태평로 561,33.253889,126.575256,20220625080301,20220624202438,20220625075713,20220624202438,7,단독,50,,,Y,2,2
2230,에코그린빌5차,JE010263,01,02,제주특별자치도 제주시 조공포길 8,33.491677,126.434083,20220623011806,20220621180544,20220622073638,20220621180544,,,50,,,Y,2,2
2231,화인퍼스트 8차,JE010264,01,02,제주특별자치도 제주시 간월동로 90-8,33.488272835,126.55119836,20220626000322,20220625134803,20220625161005,20220625134803,7,단독,50,,,Y,2,2
2232,천년비자펜션,JE010265,01,02,제주특별자치도 제주시 구좌읍 비자림로 2330,33.50019,126.81507,20220625143302,20220625093700,20220625143142,20220625093700,7,단독,50,,,Y,2,2
2233,오프너마켓,JE010266,01,02,제주특별자치도 제주시 1100로 3230,33.47491,126.48396,20220624210901,20220624210420,20220624210719,20220509190934,7,단독,50,,,Y,2,2
2234,블루파크시티,JE010267,01,02,제주특별자치도 제주시 도두항서길 41,33.5059,126.46426,20220625231802,20220625200612,20220625230853,20220625200612,7,단독,50,,,Y,2,2
2235,블루파크시티,JE010267,02,02,제주특별자치도 제주시 도두항서길 41,33.5059,126.46426,20220625221502,20220625204612,20220625221213,20220625204612,7,단독,50,,,Y,2,2
2236,블루파크시티,JE010267,03,02,제주특별자치도 제주시 도두항서길 41,33.5059,126.46426,20220625212402,20220625183251,20220625212106,20220625183251,7,단독,50,,,Y,2,2
2237,영림 디자인스토어,JE010268,01,02,제주특별자치도 제주시 애월읍 중산간서로 6137,33.45329,126.38738,20220624221202,20220621182517,20220622075738,20220621182517,7,단독,50,,,Y,2,2
2238,레이즈업커피,JE010269,01,02,제주특별자치도 제주시 내도13길 5,33.49481,126.44611,20220622235103,20220622091659,20220622234450,20220622091659,7,단독,50,,,Y,2,2
2239,제주성산교회,JE010270,01,02,제주특별자치도 제주시 새바위길 60-33,33.49288,126.58241,20220624042402,20211215171609,20211215171623,,7,단독,50,,,Y,2,2
2240,영평OK셀프세차타운,JE010271,01,02,제주특별자치도 제주시 사송길 137,33.46579,126.56677,20220624203301,20220624160617,20220624202737,20220624160617,7,단독,50,,,Y,2,2
2241,조천라오체 2차,JE010272,01,02,제주특별자치도 제주시 조천읍 조와로 65,33.52980,126.63543,20220625232102,20220625191858,20220625222236,20220625191858,7,단독,50,,,Y,3,3
2242,제주효성해링턴코트1차 1단지,JE010273,01,02,제주특별자치도 제주시 기와5길 177-16,33.48341,126.56170,20220624220901,20220624201001,20220624220749,20220624201001,7,단독,50,,,Y,2,2
2243,제주효성해링턴코트1차 1단지,JE010273,02,02,제주특별자치도 제주시 기와5길 177-16,33.48341,126.56170,20220625201802,20220624194224,20220625073322,20220624194224,7,단독,50,,,Y,3,3
2244,제주효성해링턴코트1차 2단지,JE010274,01,02,제주특별자치도 제주시 기와5길 177-18,33.48403,126.56252,20220623011803,20220518223309,20220519072827,20220518223309,7,단독,50,,,Y,2,2
2245,제주효성해링턴코트1차 2단지,JE010274,02,02,제주특별자치도 제주시 기와5길 177-18,33.48403,126.56252,20220625061501,20220624204150,20220625061241,20220624204150,7,단독,50,,,Y,2,2
2246,제주효성해링턴코트1차 3단지,JE010275,01,02,제주특별자치도 제주시 기와5길 177-17,33.483542353,126.56117109,20220625112402,20220624180017,20220625111741,20220624180017,7,단독,50,,,Y,2,2
2247,제주효성해링턴코트1차 3단지,JE010275,02,02,제주특별자치도 제주시 기와5길 177-17,33.483542353,126.56117109,20220625211201,20220624180045,20220624221311,20220624180045,7,단독,50,,,Y,3,3
2248,제주효성해링턴코트2차 1단지,JE010276,01,02,제주특별자치도 제주시 기와4길 14-18,33.481349366,126.55715680,20220621103617,20220620211036,20220621075636,20220620211036,7,단독,50,,,Y,2,2
2249,제주효성해링턴코트2차 1단지,JE010276,02,02,제주특별자치도 제주시 기와4길 14-18,33.481349366,126.55715680,20220623125401,20220623092223,20220623125231,20220623092223,7,단독,50,,,Y,2,2
2250,제주효성해링턴코트2차 2단지,JE010277,01,02,제주특별자치도 제주시 기와4길 14-16,33.481602091,126.55688137,20220624235401,20220624174943,20220624235305,20220624174943,7,단독,50,,,Y,2,2
2251,제주효성해링턴코트2차 2단지,JE010277,02,02,제주특별자치도 제주시 기와4길 14-16,33.481602091,126.55688137,20220625054201,20220615212153,20220616074533,20220615212153,7,단독,50,,,Y,2,2
2252,제주효성해링턴코트2차 3단지,JE010278,01,02,제주특별자치도 제주시 기와4길 14-14,33.481678723,126.55857309,20220625195702,20220625174603,20220625195632,20220625174603,7,단독,50,,,Y,2,2
2253,제주효성해링턴코트2차 3단지,JE010278,02,02,제주특별자치도 제주시 기와4길 14-14,33.481678723,126.55857309,20220625174502,20220625160536,20220625174356,20220625160536,7,단독,50,,,Y,2,2
2254,제주효성해링턴코트2차 3단지,JE010278,03,02,제주특별자치도 제주시 기와4길 14-14,33.481678723,126.55857309,20220625152403,20220625123027,20220625152316,20220625123027,7,단독,50,,,Y,2,2
2255,제주담스파빌,JE010279,01,05,제주특별자치도 제주시 한림읍 한림로 162,33.38562,126.22520,20220623011803,20220622182146,20220622182313,20220622180412,50,단독,50,,,Y,2,2
2256,퍼스트렌트카,JE010280,01,04,제주특별자치도 제주시 신성마을길 112,33.5022814,126.4862579,20220625205401,20220625190051,20220625202145,20220625190051,100,동시,50,,,Y,2,2
2257,퍼스트렌트카,JE010280,02,04,제주특별자치도 제주시 신성마을길 112,33.5022814,126.4862579,20220625193901,20220625190019,20220625192357,20220625190019,100,동시,50,,,Y,2,2
2258,퍼스트렌트카,JE010280,03,04,제주특별자치도 제주시 신성마을길 112,33.5022814,126.4862579,20220625195401,20220625175115,20220625192124,20220625175115,100,동시,50,,,Y,2,2
2259,퍼스트렌트카,JE010280,04,04,제주특별자치도 제주시 신성마을길 112,33.5022814,126.4862579,20220625160601,20220625142147,20220625154243,20220625142147,100,동시,50,,,Y,2,2
2260,퍼스트렌트카,JE010280,05,05,제주특별자치도 제주시 신성마을길 112,33.5022814,126.4862579,20220624200301,20220624191814,20220624200237,20220624191814,50,동시,50,,,Y,2,2
2261,제주 애월버스회차지,JE010281,01,04,제주특별자치도 제주시 애월읍 수산리 444-1,33.46648,126.3952,20220625184200,20220625181642,20220625183011,20220625181642,100,단독,50,,,Y,2,2
2262,제주 애월버스회차지,JE010281,02,04,제주특별자치도 제주시 애월읍 수산리 444-1,33.46648,126.3952,20220625184200,20220625181616,20220625183011,20220625181616,100,단독,50,,,Y,2,2
2263,제주 애월버스회차지,JE010281,03,04,제주특별자치도 제주시 애월읍 수산리 444-1,33.46648,126.3952,20220625162700,20220625161448,20220625162446,20220625161448,100,단독,50,,,Y,2,2
2264,제주 애월버스회차지,JE010281,04,04,제주특별자치도 제주시 애월읍 수산리 444-1,33.46648,126.3952,20220625162701,20220625161516,20220625162446,20220625161516,100,단독,50,,,Y,2,2
2265,제주 애월버스회차지,JE010281,05,04,제주특별자치도 제주시 애월읍 수산리 444-1,33.46648,126.3952,20220625203602,20220625202238,20220625203239,20220625202238,100,단독,50,,,Y,2,2
2266,제주 애월버스회차지,JE010281,06,04,제주특별자치도 제주시 애월읍 수산리 444-1,33.46648,126.3952,20220625203602,20220625202305,20220625203239,20220625202305,100,단독,50,,,Y,2,2
2267,제주다움렌트카,JE010282,01,04,제주특별자치도 제주시 어영길 26,33.518339636,126.49590938,20220625154800,20220625142428,20220625153924,20220625142428,100,동시,50,,,Y,2,2
2268,제주다움렌트카,JE010282,02,04,제주특별자치도 제주시 어영길 26,33.518339636,126.49590938,20220625190300,20220625174745,20220625183813,20220625174745,100,동시,50,,,Y,2,2
2269,제주다움렌트카,JE010282,03,04,제주특별자치도 제주시 어영길 26,33.518339636,126.49590938,20220625104500,20220625090903,20220625103942,20220625090903,100,동시,50,,,Y,2,2
2270,제주다움렌트카,JE010282,04,04,제주특별자치도 제주시 어영길 26,33.518339636,126.49590938,20220625191500,20220625174618,20220625184844,20220625174618,100,동시,50,,,Y,2,2
2271,해비치호텔앤드리조트,JE020001,01,06,제주특별자치도 서귀포시 표선면 민속해안로 537,33.3222341,126.844117,20220625145101,20220625144715,20220625144848,20220624204807,,,50,,,Y,2,2
2272,해비치호텔앤드리조트,JE020001,02,02,제주특별자치도 서귀포시 표선면 민속해안로 537,33.3222341,126.844117,20220623194801,20220623175048,20220623194505,20220623175048,,,50,,,Y,2,2
2273,해비치호텔앤드리조트,JE020001,03,06,제주특별자치도 서귀포시 표선면 민속해안로 537,33.3222341,126.844117,20220625205401,20220625200932,20220625205137,20220625200932,50,단독,50,,,Y,2,2
2274,해비치호텔앤드리조트,JE020001,04,02,제주특별자치도 서귀포시 표선면 민속해안로 537,33.3222341,126.844117,20220625204500,20220625175909,20220625204009,20220625175909,,,50,,,Y,3,3
2275,해비치호텔앤드리조트,JE020001,05,02,제주특별자치도 서귀포시 표선면 민속해안로 537,33.3222341,126.844117,20220625174501,20220617210645,20220617214845,20220617210645,,,50,,,Y,2,2
2276,해비치호텔앤드리조트,JE020001,06,05,제주특별자치도 서귀포시 표선면 민속해안로 537,33.3222341,126.844117,20220626000002,20220619183011,20220619192404,20220619183011,,,50,,,Y,2,2
2277,해비치호텔앤드리조트,JE020001,07,05,제주특별자치도 서귀포시 표선면 민속해안로 537,33.3222341,126.844117,20220625235101,20220625230301,20220625234919,20220625230301,,,50,,,Y,2,2
2278,해비치호텔앤드리조트,JE020001,08,05,제주특별자치도 서귀포시 표선면 민속해안로 537,33.3222341,126.844117,20220625182701,20220625175614,20220625182412,20220625175614,50,단독,50,,,Y,2,2
2279,해비치호텔앤드리조트,JE020001,09,02,제주특별자치도 서귀포시 표선면 민속해안로 537,33.3222341,126.844117,20220625223002,20220625213535,20220625222825,20220625213535,,,50,,,Y,2,2
2280,해비치호텔앤드리조트,JE020001,10,02,제주특별자치도 서귀포시 표선면 민속해안로 537,33.3222341,126.844117,,,,,7,단독,50,,,Y,9,9
2281,신라호텔제주,JE020002,01,06,제주특별자치도 서귀포시 중문관광로72번길 75,33.2486939,126.4072788,20220625143601,20220625142506,20220625143503,20220625142506,,,50,,,Y,2,2
2282,신라호텔제주,JE020002,02,02,제주특별자치도 서귀포시 중문관광로72번길 75,33.2486939,126.4072788,20220625234801,20220625203553,20220625220027,20220625203553,,,50,,,Y,3,3
2283,신라호텔제주,JE020002,03,02,제주특별자치도 서귀포시 중문관광로72번길 75,33.2486939,126.4072788,20220624112101,20220623211103,20220624024858,20220623211103,,,50,,,Y,2,2
2284,신라호텔제주,JE020002,04,02,제주특별자치도 서귀포시 중문관광로72번길 75,33.2486939,126.4072788,20220625200301,20220625121247,20220625140732,20220625121247,,,50,,,Y,2,2
